-0.999627150925271,-0.9759923703474586,-0.9995908173423586,-0.9997592665753455,-0.9995899858407891,-0.9996027181701761,-0.9473098330241188,-0.9996885940602802,-0.9998665899146918,-0.9997320574811804,-0.9996888482168034,-0.9944409126368966,0.6048243185034765,0
-0.9996939298640284,-0.9759923703474586,-0.9996706578609227,-0.9998035733406193,-0.9996698263261526,-0.9996443525033522,-0.9532467532467533,-0.9997342979171048,-0.9998772956622782,-0.9997514384952,-0.9997342944523574,-0.9978902742041903,0.8611162390006768,0
-0.9997342754728611,-0.9759923703474586,-0.9997230532012304,-0.9998080040171468,-0.9997222216446725,-0.9995199511222962,-0.9369202226345085,-0.999628946653916,-0.999826786494178,-0.9996598632039578,-0.9996294582498861,-0.9988528867345978,0.8509630176604515,0
-0.999778794765366,-0.9785699556655326,-0.999772953525333,-0.999849356998069,-0.9997729536197473,-0.9996749512301442,-0.9562152133580706,-0.999761410374543,-0.9998869033844712,-0.999772273085271,-0.9997616654805888,-0.9997954448372884,0.9684327118331177,0
-0.9997815772211476,-0.9785699556655326,-0.9997704585091279,-0.9998508338902448,-0.9997687952611346,-0.9996729447562561,-0.9562152133580706,-0.9997621850161841,-0.9998858053590778,-0.9997688814078175,-0.9997626983495786,-0.9999358258313062,0.9907697987816131,0
-0.999753752663332,-0.9759923703474586,-0.9997430133308715,-0.9998375418606626,-0.999743013437736,-0.9995545627968642,-0.9398886827458257,-0.9996707773025351,-0.9998446294068221,-0.9996569560518549,-0.9996710312267282,-0.9985320158911286,0.9098517014337577,0
-0.999614629874254,-0.9759923703474586,-0.9995833322937432,-0.9997385900848844,-0.9995825007952862,-0.9992746596894881,-0.8975881261595549,-0.9993229632056839,-0.9997721597308521,-0.9995716795901691,-0.9993234708116387,-0.9863990871224504,0.35628576702972126,0
-0.9996382807483972,-0.9759923703474586,-0.9996132724882048,-0.9997518821144665,-0.9996132726490201,-0.9992706467417122,-0.9050092764378479,-0.9993454278132756,-0.999768316641975,-0.9995145055988116,-0.9993459357121683,-0.9877026249240439,0.38145344901852196,0
-0.9997370579286426,-0.9785699556655326,-0.999733033266051,-0.9998050502327952,-0.9997322017053429,-0.9994416986406641,-0.9257884972170687,-0.9995228207490862,-0.9998067475307468,-0.9996201321252178,-0.9995233309611775,-0.992134653449462,0.5182450310750106,0
-0.999716189510281,-0.9785699556655326,-0.9997130731364099,-0.9998020964484435,-0.9997130732557246,-0.9994040772552641,-0.9198515769944342,-0.9994685958342095,-0.9998119631513659,-0.9996293381068772,-0.9994685889047147,-0.9916934560396918,0.49756938034582476,0
-0.9997022772313731,-0.9759923703474586,-0.9996881229743586,-0.9997888044188614,-0.9996881231040484,-0.9993468927494562,-0.914656771799629,-0.9994228919773851,-0.9997850615292255,-0.9995639271845613,-0.9994228844519132,-0.9916934560396918,0.47110947018645,0
-0.9997718386259121,-0.9837251263016806,-0.9997754485415382,-0.9998404956450142,-0.9997746169631924,-0.9995756307726882,-0.942857142857143,-0.9996490873365844,-0.9998528645972732,-0.9997039550108522,-0.9996495991951885,-0.9925758508592321,0.606670358747154,0
-0.9993002123709376,-0.8986648108052377,-0.9995833322937432,-0.9997075753491927,-0.9995825007952862,-0.9993443846570962,-0.9131725417439704,-0.9994623987010808,-0.9998402373052482,-0.9994263219850229,-0.9994623916907756,-0.984413698778485,0.382499538489939,0
-0.9994337702484525,-0.924440663985978,-0.999695608022974,-0.9997784661736309,-0.9996939448061062,-0.9993102746010002,-0.9050092764378479,-0.9994043005779988,-0.9998331001401904,-0.999442311321589,-0.9994048092445906,-0.9919742180277273,0.493815765183681,0
-0.9994295965647801,-0.924440663985978,-0.9996531927474868,-0.9997607434675213,-0.9996531928917018,-0.9990579605095842,-0.8730983302411874,-0.9991633870276186,-0.9997721597308521,-0.9993042215967001,-0.9991633761182098,-0.9916332927565413,0.5039074518491171,0
-0.9994059456906369,-0.8986648108052377,-0.9996781429095382,-0.9997577896831698,-0.9996773113716555,-0.9991337048988562,-0.8820037105751393,-0.9992393019084458,-0.9997900026434963,-0.9993386228965846,-0.9992395502062122,-0.9917335648951254,0.49744631099624637,0
-0.9994226404253262,-0.924440663985978,-0.9996631728123073,-0.9997622203596971,-0.9996623412806498,-0.9990012776222482,-0.8634508348794063,-0.9990998664130489,-0.9997589834261303,-0.9993080977995039,-0.9991001128925806,-0.9915931839011077,0.4766475909174819,0
-0.9993475141192242,-0.8986648108052377,-0.9995933123585636,-0.9997371131927086,-0.9995924808559566,-0.9989004523093763,-0.8500927643784788,-0.999043317573249,-0.9997186309929198,-0.9991772759548723,-0.9990435633153855,-0.9915330206179572,0.5219986462371544,0
-0.9996368895205064,-0.9759923703474586,-0.999638222650256,-0.9997828968501582,-0.9996365594572512,-0.9992199832760402,-0.8931354359925789,-0.9993694417041495,-0.9997079252453333,-0.9994510327778977,-0.9993696916989352,-0.9837719570915465,0.52969048058581,0
-0.9996619316225405,-0.9759923703474586,-0.9996207575368201,-0.9997843737423341,-0.999620757694523,-0.9991974104448001,-0.8968460111317255,-0.999340005321788,-0.9996974940040951,-0.9994713828426182,-0.999340254932724,-0.9952029808901359,0.5656267306627285,0
-0.9996591491667589,-0.9759923703474586,-0.9996257475692304,-0.9997947119875646,-0.999624084381413,-0.9993293361029362,-0.9116883116883118,-0.9994531030013877,-0.999749101197589,-0.9995392163916864,-0.9994530958698667,-0.9944208582091798,0.5482739523721618,0
-0.9996174123300355,-0.9759923703474586,-0.9995683621965123,-0.9997784661736309,-0.999566699032558,-0.9993288344844642,-0.9116883116883118,-0.9994414833767713,-0.9997581599070852,-0.9995493914240466,-0.9994414760937308,-0.9942002595042947,0.5549196972493999,0
-0.9997440140680965,-0.9785699556655326,-0.9997205581850254,-0.9998404956450142,-0.9997197266295049,-0.9994226371387281,-0.9235621521335808,-0.9995290178822149,-0.999790551656193,-0.9996283690561761,-0.9995290117406218,-0.9952230353178527,0.5826718355793488,0
-0.9996981035477007,-0.9759923703474586,-0.9996656678285124,-0.9998006195562678,-0.9996648362958174,-0.9992781710187922,-0.9050092764378479,-0.9993950048783057,-0.9997348268674736,-0.9995227425297699,-0.9993949969891869,-0.992816503991834,0.4677250630730416,0
-0.9996438456599603,-0.9759923703474586,-0.9996207575368201,-0.9997814199579824,-0.9996199260228004,-0.9989255332329763,-0.8582560296846011,-0.9990324725902737,-0.9996618081788069,-0.9993352312191313,-0.9990324599737445,-0.9888056184484693,0.43886530059688633,0
-0.9996076737348001,-0.9759923703474586,-0.9995733522289226,-0.9997725586049276,-0.9995725207346158,-0.9995304851102081,-0.9332096474953618,-0.9995855667220147,-0.9998481979893509,-0.9996932954531415,-0.9995855613178168,-0.9905503536598329,0.47584764014522163,0
-0.9995575895307319,-0.9759923703474586,-0.9994935117103585,-0.9997326825161812,-0.9994918485775296,-0.9991352097542722,-0.8730983302411874,-0.9992059923178788,-0.9997156114230876,-0.999458300658155,-0.9992064983985366,-0.9829898344105904,0.25456894960310117,0
-0.9989120597894099,-0.8986648108052377,-0.9987824320918963,-0.999345736766123,-0.9987816009264824,-0.9990614718388883,-0.8790352504638219,-0.999133950645257,-0.9997040821564561,-0.99942341483292,-0.9991344557864936,-0.9744265937755068,0.14294504953541298,0
-0.999309950966173,-0.9502165171667183,-0.9992165649115891,-0.9995894239751292,-0.9992149018939245,-0.9991412291759362,-0.8619666048237478,-0.9992137387342898,-0.9997263171706742,-0.9994694447412162,-0.9992137284814657,-0.9818868408861652,0.250692265091379,0
-0.9994017720069646,-0.9502165171667183,-0.9993088805111788,-0.9996573610152157,-0.9993080491268488,-0.9992019250110482,-0.8849721706864565,-0.9992850057652704,-0.9997455326150602,-0.9995125674974097,-0.9992849964417664,-0.9802022689579519,0.2819518798843146,0
-0.9995353298844795,-0.924440663985978,-0.9995908173423586,-0.9997267749474781,-0.9995891541690665,-0.9994722973674561,-0.9235621521335808,-0.9996103552545298,-0.9998374922417644,-0.9995682879127157,-0.999610608390821,-0.9925156875760816,0.583964063749923,0
-0.9995339386565887,-0.924440663985978,-0.999580837277538,-0.9997120060257201,-0.9995800057801185,-0.9994090934399842,-0.9205936920222635,-0.9995406375068313,-0.9997924732006316,-0.999498031736895,-0.9995411479512527,-0.9926159597146657,0.5909790166758968,0
